0.00.083.738 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.085.251 I srv    load_model: loading model '/Users/sgj/.lmstudio/models/deepreinforce-ai/Ornith-1.0-9B-GGUF/ornith-1.0-9b-Q4_K_M.gguf'
0.00.876.386 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 37632, kv_unified = 'false'
0.00.889.029 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.00.889.036 I srv  llama_server: model loaded
0.00.889.037 I srv  llama_server: listening on http://127.0.0.1:8080
0.03.131.859 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
351.06.060.168 I slot print_timing: id  0 | task 366085 |        eval time =    2274.90 ms /    80 tokens (   28.44 ms per token,    35.17 tokens per second)
351.06.060.169 I slot print_timing: id  0 | task 366085 |       total time =    3896.70 ms /   557 tokens
351.06.060.169 I slot print_timing: id  0 | task 366085 |    graphs reused =     358691
351.06.060.237 I slot      release: id  0 | task 366085 | stop processing: n_tokens = 2132, truncated = 0
351.06.075.091 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.678 (> 0.100 thold), f_keep = 0.962
351.06.075.217 I slot launch_slot_: id  0 | task 366168 | processing task, is_child = 0
351.12.767.009 I slot print_timing: id  0 | task 366168 | prompt eval time =    4412.03 ms /  1374 tokens (    3.21 ms per token,   311.42 tokens per second)
351.12.767.011 I slot print_timing: id  0 | task 366168 |        eval time =    2279.75 ms /    80 tokens (   28.50 ms per token,    35.09 tokens per second)
351.12.767.012 I slot print_timing: id  0 | task 366168 |       total time =    6691.78 ms /  1454 tokens
351.12.767.012 I slot print_timing: id  0 | task 366168 |    graphs reused =     358768
351.12.767.104 I slot      release: id  0 | task 366168 | stop processing: n_tokens = 3106, truncated = 0
351.12.783.070 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.767 (> 0.100 thold), f_keep = 0.974
351.12.783.190 I slot launch_slot_: id  0 | task 366252 | processing task, is_child = 0
351.15.878.099 I slot print_timing: id  0 | task 366252 | prompt processing, n_tokens =   1320, progress = 0.87, t =   3.09 s / 426.51 tokens per second
351.17.022.157 I slot print_timing: id  0 | task 366252 | prompt processing, n_tokens =   1832, progress = 1.00, t =   4.24 s / 432.18 tokens per second
351.20.933.949 I slot print_timing: id  0 | task 366252 | prompt eval time =    6105.30 ms /  1836 tokens (    3.33 ms per token,   300.72 tokens per second)
351.20.933.952 I slot print_timing: id  0 | task 366252 |        eval time =    2045.45 ms /    71 tokens (   28.81 ms per token,    34.71 tokens per second)
351.20.933.953 I slot print_timing: id  0 | task 366252 |       total time =    8150.75 ms /  1907 tokens
351.20.933.953 I slot print_timing: id  0 | task 366252 |    graphs reused =     358837
351.20.934.072 I slot      release: id  0 | task 366252 | stop processing: n_tokens = 4016, truncated = 0
351.20.952.422 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.600 (> 0.100 thold), f_keep = 0.745
351.20.952.542 I slot launch_slot_: id  0 | task 366327 | processing task, is_child = 0
351.25.748.353 I slot print_timing: id  0 | task 366327 | prompt processing, n_tokens =   1864, progress = 0.80, t =   4.80 s / 388.67 tokens per second
351.26.901.700 I slot print_timing: id  0 | task 366327 | prompt processing, n_tokens =   2363, progress = 0.90, t =   5.95 s / 397.20 tokens per second
351.28.669.125 I slot print_timing: id  0 | task 366327 | prompt processing, n_tokens =   2875, progress = 1.00, t =   7.72 s / 372.57 tokens per second
351.32.541.913 I slot print_timing: id  0 | task 366327 | prompt eval time =    9533.65 ms /  2879 tokens (    3.31 ms per token,   301.98 tokens per second)
351.32.541.915 I slot print_timing: id  0 | task 366327 |        eval time =    2055.71 ms /    72 tokens (   28.55 ms per token,    35.02 tokens per second)
351.32.541.916 I slot print_timing: id  0 | task 366327 |       total time =   11589.36 ms /  2951 tokens
351.32.541.916 I slot print_timing: id  0 | task 366327 |    graphs reused =     358907
351.32.542.048 I slot      release: id  0 | task 366327 | stop processing: n_tokens = 5060, truncated = 0
351.32.560.799 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.822 (> 0.100 thold), f_keep = 0.986
351.32.560.918 I slot launch_slot_: id  0 | task 366403 | processing task, is_child = 0
351.35.772.414 I slot print_timing: id  0 | task 366403 | prompt processing, n_tokens =   1069, progress = 0.83, t =   3.21 s / 332.87 tokens per second
351.35.986.858 I slot print_timing: id  0 | task 366403 | prompt processing, n_tokens =   1575, progress = 0.91, t =   3.43 s / 459.73 tokens per second
351.37.604.110 I slot print_timing: id  0 | task 366403 | prompt processing, n_tokens =   2087, progress = 1.00, t =   5.04 s / 413.83 tokens per second
351.41.639.670 I slot print_timing: id  0 | task 366403 | prompt eval time =    6767.45 ms /  2091 tokens (    3.24 ms per token,   308.98 tokens per second)
351.41.639.673 I slot print_timing: id  0 | task 366403 |        eval time =    2311.30 ms /    80 tokens (   28.89 ms per token,    34.61 tokens per second)
351.41.639.674 I slot print_timing: id  0 | task 366403 |       total time =    9078.75 ms /  2171 tokens
351.41.639.674 I slot print_timing: id  0 | task 366403 |    graphs reused =     358985
351.41.639.831 I slot      release: id  0 | task 366403 | stop processing: n_tokens = 6144, truncated = 0
351.41.659.125 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.727 (> 0.100 thold), f_keep = 0.806
351.41.659.241 I slot launch_slot_: id  0 | task 366487 | processing task, is_child = 0
351.46.504.081 I slot print_timing: id  0 | task 366487 | prompt processing, n_tokens =   2048, progress = 0.88, t =   4.84 s / 422.72 tokens per second
351.48.130.879 I slot print_timing: id  0 | task 366487 | prompt processing, n_tokens =   2116, progress = 0.89, t =   6.47 s / 326.97 tokens per second
351.48.442.542 I slot print_timing: id  0 | task 366487 | prompt processing, n_tokens =   2326, progress = 0.92, t =   6.78 s / 342.90 tokens per second
351.49.156.812 I slot print_timing: id  0 | task 366487 | prompt processing, n_tokens =   2838, progress = 1.00, t =   7.50 s / 378.52 tokens per second
351.53.230.564 I slot print_timing: id  0 | task 366487 | prompt eval time =    9221.36 ms /  2842 tokens (    3.24 ms per token,   308.20 tokens per second)
351.53.230.567 I slot print_timing: id  0 | task 366487 |        eval time =    2349.95 ms /    81 tokens (   29.01 ms per token,    34.47 tokens per second)
351.53.230.567 I slot print_timing: id  0 | task 366487 |       total time =   11571.32 ms /  2923 tokens
351.53.230.567 I slot print_timing: id  0 | task 366487 |    graphs reused =     359064
351.53.230.735 I slot      release: id  0 | task 366487 | stop processing: n_tokens = 6896, truncated = 0
351.53.251.093 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.887 (> 0.100 thold), f_keep = 0.988
351.53.251.212 I slot launch_slot_: id  0 | task 366573 | processing task, is_child = 0
351.56.905.613 I slot print_timing: id  0 | task 366573 | prompt processing, n_tokens =   1591, progress = 1.00, t =   3.65 s / 435.37 tokens per second
352.00.633.947 I slot print_timing: id  0 | task 366573 | prompt eval time =    5424.14 ms /  1595 tokens (    3.40 ms per token,   294.06 tokens per second)
352.00.633.949 I slot print_timing: id  0 | task 366573 |        eval time =    1958.59 ms /    67 tokens (   29.23 ms per token,    34.21 tokens per second)
352.00.633.950 I slot print_timing: id  0 | task 366573 |       total time =    7382.73 ms /  1662 tokens
352.00.633.950 I slot print_timing: id  0 | task 366573 |    graphs reused =     359129
352.00.634.133 I slot      release: id  0 | task 366573 | stop processing: n_tokens = 7751, truncated = 0
352.00.655.461 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.890 (> 0.100 thold), f_keep = 0.991
352.00.655.587 I slot launch_slot_: id  0 | task 366644 | processing task, is_child = 0
352.04.825.200 I slot print_timing: id  0 | task 366644 | prompt processing, n_tokens =   1762, progress = 1.00, t =   4.17 s / 422.58 tokens per second
352.08.897.078 I slot print_timing: id  0 | task 366644 | prompt eval time =    5953.06 ms /  1766 tokens (    3.37 ms per token,   296.65 tokens per second)
352.08.897.081 I slot print_timing: id  0 | task 366644 |        eval time =    2288.42 ms /    77 tokens (   29.72 ms per token,    33.65 tokens per second)
352.08.897.081 I slot print_timing: id  0 | task 366644 |       total time =    8241.48 ms /  1843 tokens
352.08.897.082 I slot print_timing: id  0 | task 366644 |    graphs reused =     359203
352.08.897.285 I slot      release: id  0 | task 366644 | stop processing: n_tokens = 8710, truncated = 0
352.08.919.768 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.718 (> 0.100 thold), f_keep = 0.779
352.08.919.888 I slot launch_slot_: id  0 | task 366725 | processing task, is_child = 0
352.14.136.683 I slot print_timing: id  0 | task 366725 | prompt processing, n_tokens =   2048, progress = 0.86, t =   5.22 s / 392.58 tokens per second
352.17.495.481 I slot print_timing: id  0 | task 366725 | prompt processing, n_tokens =   2569, progress = 0.92, t =   8.58 s / 299.57 tokens per second
352.17.615.899 I slot print_timing: id  0 | task 366725 | prompt processing, n_tokens =   2843, progress = 0.95, t =   8.70 s / 326.93 tokens per second
352.18.567.427 I slot print_timing: id  0 | task 366725 | prompt processing, n_tokens =   3355, progress = 1.00, t =   9.65 s / 347.76 tokens per second
352.23.158.551 I slot print_timing: id  0 | task 366725 | prompt eval time =   11447.31 ms /  3359 tokens (    3.41 ms per token,   293.43 tokens per second)
352.23.158.554 I slot print_timing: id  0 | task 366725 |        eval time =    2791.35 ms /    94 tokens (   29.70 ms per token,    33.68 tokens per second)
352.23.158.554 I slot print_timing: id  0 | task 366725 |       total time =   14238.65 ms /  3453 tokens
352.23.158.555 I slot print_timing: id  0 | task 366725 |    graphs reused =     359294
352.23.158.776 I slot      release: id  0 | task 366725 | stop processing: n_tokens = 9542, truncated = 0
352.23.183.896 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.914 (> 0.100 thold), f_keep = 0.990
352.23.184.024 I slot launch_slot_: id  0 | task 366824 | processing task, is_child = 0
352.26.335.977 I slot print_timing: id  0 | task 366824 | prompt processing, n_tokens =   1166, progress = 0.95, t =   3.15 s / 369.93 tokens per second
352.27.528.525 I slot print_timing: id  0 | task 366824 | prompt processing, n_tokens =   1678, progress = 1.00, t =   4.34 s / 386.24 tokens per second
352.31.569.261 I slot print_timing: id  0 | task 366824 | prompt eval time =    6333.80 ms /  1682 tokens (    3.77 ms per token,   265.56 tokens per second)
352.31.569.263 I slot print_timing: id  0 | task 366824 |        eval time =    2051.43 ms /    69 tokens (   29.73 ms per token,    33.64 tokens per second)
352.31.569.263 I slot print_timing: id  0 | task 366824 |       total time =    8385.23 ms /  1751 tokens
352.31.569.264 I slot print_timing: id  0 | task 366824 |    graphs reused =     359361
352.31.569.496 I slot      release: id  0 | task 366824 | stop processing: n_tokens = 10409, truncated = 0
352.31.594.191 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.917 (> 0.100 thold), f_keep = 0.993
352.31.594.320 I slot launch_slot_: id  0 | task 366897 | processing task, is_child = 0
352.34.703.301 I slot print_timing: id  0 | task 366897 | prompt processing, n_tokens =   1249, progress = 0.95, t =   3.11 s / 401.74 tokens per second
352.36.078.754 I slot print_timing: id  0 | task 366897 | prompt processing, n_tokens =   1761, progress = 1.00, t =   4.48 s / 392.69 tokens per second
352.40.531.286 I slot print_timing: id  0 | task 366897 | prompt eval time =    6494.25 ms /  1765 tokens (    3.68 ms per token,   271.78 tokens per second)
352.40.531.289 I slot print_timing: id  0 | task 366897 |        eval time =    2442.71 ms /    81 tokens (   30.16 ms per token,    33.16 tokens per second)
352.40.531.289 I slot print_timing: id  0 | task 366897 |       total time =    8936.96 ms /  1846 tokens
352.40.531.289 I slot print_timing: id  0 | task 366897 |    graphs reused =     359440
352.40.531.539 I slot      release: id  0 | task 366897 | stop processing: n_tokens = 11355, truncated = 0
352.40.557.187 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.926 (> 0.100 thold), f_keep = 0.993
352.40.557.311 I slot launch_slot_: id  0 | task 366982 | processing task, is_child = 0
352.43.929.776 I slot print_timing: id  0 | task 366982 | prompt processing, n_tokens =   1271, progress = 0.96, t =   3.37 s / 376.88 tokens per second
352.45.137.140 I slot print_timing: id  0 | task 366982 | prompt processing, n_tokens =   1783, progress = 1.00, t =   4.58 s / 389.32 tokens per second
352.49.609.729 I slot print_timing: id  0 | task 366982 | prompt eval time =    6459.21 ms /  1787 tokens (    3.61 ms per token,   276.66 tokens per second)
352.49.609.731 I slot print_timing: id  0 | task 366982 |        eval time =    2593.20 ms /    86 tokens (   30.15 ms per token,    33.16 tokens per second)
352.49.609.732 I slot print_timing: id  0 | task 366982 |       total time =    9052.41 ms /  1873 tokens
352.49.609.732 I slot print_timing: id  0 | task 366982 |    graphs reused =     359524
352.49.609.993 I slot      release: id  0 | task 366982 | stop processing: n_tokens = 12266, truncated = 0
352.49.636.729 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.934 (> 0.100 thold), f_keep = 0.993
352.49.636.859 I slot launch_slot_: id  0 | task 367072 | processing task, is_child = 0
352.52.960.984 I slot print_timing: id  0 | task 367072 | prompt processing, n_tokens =   1201, progress = 0.96, t =   3.32 s / 361.30 tokens per second
352.54.067.031 I slot print_timing: id  0 | task 367072 | prompt processing, n_tokens =   1713, progress = 1.00, t =   4.43 s / 386.67 tokens per second
352.57.938.917 I slot print_timing: id  0 | task 367072 | prompt eval time =    6306.69 ms /  1717 tokens (    3.67 ms per token,   272.25 tokens per second)
352.57.938.921 I slot print_timing: id  0 | task 367072 |        eval time =    1995.35 ms /    66 tokens (   30.23 ms per token,    33.08 tokens per second)
352.57.938.922 I slot print_timing: id  0 | task 367072 |       total time =    8302.05 ms /  1783 tokens
352.57.938.922 I slot print_timing: id  0 | task 367072 |    graphs reused =     359587
352.57.939.195 I slot      release: id  0 | task 367072 | stop processing: n_tokens = 13110, truncated = 0
352.57.969.151 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.675 (> 0.100 thold), f_keep = 0.718
352.57.969.280 I slot launch_slot_: id  0 | task 367142 | processing task, is_child = 0
353.03.600.159 I slot print_timing: id  0 | task 367142 | prompt processing, n_tokens =   2048, progress = 0.77, t =   5.63 s / 363.71 tokens per second
353.11.082.814 I slot print_timing: id  0 | task 367142 | prompt processing, n_tokens =   4096, progress = 0.91, t =  13.11 s / 312.35 tokens per second
353.12.904.465 I slot print_timing: id  0 | task 367142 | prompt processing, n_tokens =   4410, progress = 0.94, t =  14.94 s / 295.28 tokens per second
353.14.040.831 I slot print_timing: id  0 | task 367142 | prompt processing, n_tokens =   4777, progress = 0.96, t =  16.07 s / 297.23 tokens per second
353.15.373.405 I slot print_timing: id  0 | task 367142 | prompt processing, n_tokens =   5289, progress = 1.00, t =  17.40 s / 303.89 tokens per second
353.20.396.012 I slot print_timing: id  0 | task 367142 | n_decoded =    100, tg =  32.20 t/s, tg_3s =  32.20 t/s
353.23.396.307 I slot print_timing: id  0 | task 367142 | n_decoded =    190, tg =  31.12 t/s, tg_3s =  30.00 t/s
353.26.421.859 I slot print_timing: id  0 | task 367142 | n_decoded =    281, tg =  30.77 t/s, tg_3s =  30.08 t/s
353.29.427.679 I slot print_timing: id  0 | task 367142 | n_decoded =    367, tg =  30.24 t/s, tg_3s =  28.61 t/s
353.32.454.349 I slot print_timing: id  0 | task 367142 | n_decoded =    454, tg =  29.94 t/s, tg_3s =  28.74 t/s
353.35.468.121 I slot print_timing: id  0 | task 367142 | n_decoded =    542, tg =  29.82 t/s, tg_3s =  29.20 t/s
353.38.468.299 I slot print_timing: id  0 | task 367142 | n_decoded =    626, tg =  29.56 t/s, tg_3s =  28.00 t/s
353.41.489.107 I slot print_timing: id  0 | task 367142 | n_decoded =    714, tg =  29.51 t/s, tg_3s =  29.13 t/s
353.44.492.404 I slot print_timing: id  0 | task 367142 | n_decoded =    801, tg =  29.45 t/s, tg_3s =  28.97 t/s
353.47.497.610 I slot print_timing: id  0 | task 367142 | n_decoded =    886, tg =  29.33 t/s, tg_3s =  28.28 t/s
353.50.507.054 I slot print_timing: id  0 | task 367142 | n_decoded =    973, tg =  29.29 t/s, tg_3s =  28.91 t/s
353.53.523.443 I slot print_timing: id  0 | task 367142 | n_decoded =   1066, tg =  29.42 t/s, tg_3s =  30.83 t/s
353.56.554.843 I slot print_timing: id  0 | task 367142 | n_decoded =   1160, tg =  29.54 t/s, tg_3s =  31.01 t/s
353.59.575.413 I slot print_timing: id  0 | task 367142 | n_decoded =   1251, tg =  29.58 t/s, tg_3s =  30.13 t/s
354.02.576.086 I slot print_timing: id  0 | task 367142 | n_decoded =   1344, tg =  29.68 t/s, tg_3s =  30.99 t/s
354.05.588.231 I slot print_timing: id  0 | task 367142 | n_decoded =   1435, tg =  29.71 t/s, tg_3s =  30.21 t/s
354.08.603.610 I slot print_timing: id  0 | task 367142 | n_decoded =   1522, tg =  29.66 t/s, tg_3s =  28.85 t/s
354.11.631.140 I slot print_timing: id  0 | task 367142 | n_decoded =   1609, tg =  29.61 t/s, tg_3s =  28.74 t/s
354.14.649.736 I slot print_timing: id  0 | task 367142 | n_decoded =   1700, tg =  29.64 t/s, tg_3s =  30.15 t/s
354.17.680.910 I slot print_timing: id  0 | task 367142 | n_decoded =   1790, tg =  29.64 t/s, tg_3s =  29.69 t/s
354.20.700.224 I slot print_timing: id  0 | task 367142 | n_decoded =   1878, tg =  29.62 t/s, tg_3s =  29.15 t/s
354.23.707.918 I slot print_timing: id  0 | task 367142 | n_decoded =   1968, tg =  29.63 t/s, tg_3s =  29.92 t/s
354.26.737.732 I slot print_timing: id  0 | task 367142 | n_decoded =   2059, tg =  29.65 t/s, tg_3s =  30.03 t/s
354.29.748.518 I slot print_timing: id  0 | task 367142 | n_decoded =   2149, tg =  29.66 t/s, tg_3s =  29.89 t/s
354.32.774.703 I slot print_timing: id  0 | task 367142 | n_decoded =   2240, tg =  29.68 t/s, tg_3s =  30.07 t/s
354.35.778.727 I slot print_timing: id  0 | task 367142 | n_decoded =   2329, tg =  29.67 t/s, tg_3s =  29.63 t/s
354.38.783.377 I slot print_timing: id  0 | task 367142 | n_decoded =   2419, tg =  29.68 t/s, tg_3s =  29.95 t/s
354.41.812.018 I slot print_timing: id  0 | task 367142 | n_decoded =   2510, tg =  29.70 t/s, tg_3s =  30.05 t/s
354.44.841.399 I slot print_timing: id  0 | task 367142 | n_decoded =   2600, tg =  29.70 t/s, tg_3s =  29.71 t/s
354.47.861.846 I slot print_timing: id  0 | task 367142 | n_decoded =   2690, tg =  29.70 t/s, tg_3s =  29.80 t/s
354.50.884.617 I slot print_timing: id  0 | task 367142 | n_decoded =   2780, tg =  29.70 t/s, tg_3s =  29.77 t/s
354.53.896.326 I slot print_timing: id  0 | task 367142 | n_decoded =   2868, tg =  29.69 t/s, tg_3s =  29.22 t/s
354.56.925.462 I slot print_timing: id  0 | task 367142 | n_decoded =   2958, tg =  29.69 t/s, tg_3s =  29.71 t/s
354.59.957.176 I slot print_timing: id  0 | task 367142 | n_decoded =   3048, tg =  29.69 t/s, tg_3s =  29.69 t/s
355.02.964.859 I slot print_timing: id  0 | task 367142 | n_decoded =   3135, tg =  29.67 t/s, tg_3s =  28.93 t/s
355.05.975.672 I slot print_timing: id  0 | task 367142 | n_decoded =   3226, tg =  29.68 t/s, tg_3s =  30.22 t/s
355.08.986.285 I slot print_timing: id  0 | task 367142 | n_decoded =   3316, tg =  29.69 t/s, tg_3s =  29.89 t/s
355.12.014.344 I slot print_timing: id  0 | task 367142 | n_decoded =   3405, tg =  29.68 t/s, tg_3s =  29.39 t/s
355.15.022.554 I slot print_timing: id  0 | task 367142 | n_decoded =   3495, tg =  29.69 t/s, tg_3s =  29.92 t/s
355.18.058.465 I slot print_timing: id  0 | task 367142 | n_decoded =   3579, tg =  29.64 t/s, tg_3s =  27.67 t/s
355.21.087.246 I slot print_timing: id  0 | task 367142 | n_decoded =   3667, tg =  29.62 t/s, tg_3s =  29.05 t/s
355.24.098.891 I slot print_timing: id  0 | task 367142 | n_decoded =   3756, tg =  29.62 t/s, tg_3s =  29.55 t/s
355.27.130.463 I slot print_timing: id  0 | task 367142 | n_decoded =   3848, tg =  29.64 t/s, tg_3s =  30.35 t/s
355.30.149.197 I slot print_timing: id  0 | task 367142 | n_decoded =   3935, tg =  29.62 t/s, tg_3s =  28.82 t/s
355.33.164.439 I slot print_timing: id  0 | task 367142 | n_decoded =   4022, tg =  29.60 t/s, tg_3s =  28.85 t/s
355.35.669.712 I slot print_timing: id  0 | task 367142 | prompt eval time =   19321.14 ms /  5293 tokens (    3.65 ms per token,   273.95 tokens per second)
355.35.669.718 I slot print_timing: id  0 | task 367142 |        eval time =  138379.28 ms /  4096 tokens (   33.78 ms per token,    29.60 tokens per second)
355.35.669.719 I slot print_timing: id  0 | task 367142 |       total time =  157700.42 ms /  9389 tokens
355.35.669.719 I slot print_timing: id  0 | task 367142 |    graphs reused =     363665
355.35.670.990 I slot      release: id  0 | task 367142 | stop processing: n_tokens = 18047, truncated = 0
355.35.738.967 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 0.773
355.35.739.157 I slot launch_slot_: id  0 | task 371244 | processing task, is_child = 0
355.42.301.641 I slot print_timing: id  0 | task 371244 | n_decoded =    100, tg =  32.05 t/s, tg_3s =  32.05 t/s
355.44.187.401 I slot print_timing: id  0 | task 371244 | prompt eval time =    3442.16 ms /   907 tokens (    3.80 ms per token,   263.50 tokens per second)
355.44.187.404 I slot print_timing: id  0 | task 371244 |        eval time =    5006.07 ms /   157 tokens (   31.89 ms per token,    31.36 tokens per second)
355.44.187.404 I slot print_timing: id  0 | task 371244 |       total time =    8448.23 ms /  1064 tokens
355.44.187.405 I slot print_timing: id  0 | task 371244 |    graphs reused =     363819
355.44.187.751 I slot      release: id  0 | task 371244 | stop processing: n_tokens = 14132, truncated = 0
355.44.216.960 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.966 (> 0.100 thold), f_keep = 0.989
355.44.217.088 I slot launch_slot_: id  0 | task 371404 | processing task, is_child = 0
355.47.482.614 I slot print_timing: id  0 | task 371404 | prompt processing, n_tokens =    958, progress = 0.97, t =   3.27 s / 293.37 tokens per second
355.47.857.282 I slot print_timing: id  0 | task 371404 | prompt processing, n_tokens =   1400, progress = 1.00, t =   3.64 s / 384.60 tokens per second
355.51.564.436 I slot print_timing: id  0 | task 371404 | prompt eval time =    5390.83 ms /  1404 tokens (    3.84 ms per token,   260.44 tokens per second)
355.51.564.439 I slot print_timing: id  0 | task 371404 |        eval time =    1956.50 ms /    63 tokens (   31.06 ms per token,    32.20 tokens per second)
355.51.564.439 I slot print_timing: id  0 | task 371404 |       total time =    7347.33 ms /  1467 tokens
355.51.564.440 I slot print_timing: id  0 | task 371404 |    graphs reused =     363880
355.51.564.756 I slot      release: id  0 | task 371404 | stop processing: n_tokens = 14535, truncated = 0
355.51.596.675 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.996
355.51.596.805 I slot launch_slot_: id  0 | task 371471 | processing task, is_child = 0
355.55.475.428 I slot print_timing: id  0 | task 371471 | prompt processing, n_tokens =   1193, progress = 0.97, t =   3.88 s / 307.58 tokens per second
355.56.213.436 I slot print_timing: id  0 | task 371471 | prompt processing, n_tokens =   1705, progress = 1.00, t =   4.62 s / 369.32 tokens per second
356.00.240.598 I slot print_timing: id  0 | task 371471 | prompt eval time =    6678.92 ms /  1709 tokens (    3.91 ms per token,   255.88 tokens per second)
356.00.240.601 I slot print_timing: id  0 | task 371471 |        eval time =    1964.87 ms /    64 tokens (   30.70 ms per token,    32.57 tokens per second)
356.00.240.602 I slot print_timing: id  0 | task 371471 |       total time =    8643.78 ms /  1773 tokens
356.00.240.602 I slot print_timing: id  0 | task 371471 |    graphs reused =     363942
356.00.240.921 I slot      release: id  0 | task 371471 | stop processing: n_tokens = 15799, truncated = 0
356.00.273.045 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.937 (> 0.100 thold), f_keep = 0.996
356.00.273.182 I slot launch_slot_: id  0 | task 371539 | processing task, is_child = 0
356.04.256.618 I slot print_timing: id  0 | task 371539 | prompt processing, n_tokens =   1264, progress = 0.94, t =   3.98 s / 317.31 tokens per second
356.05.154.811 I slot print_timing: id  0 | task 371539 | prompt processing, n_tokens =   1746, progress = 0.97, t =   4.88 s / 357.67 tokens per second
356.07.004.361 I slot print_timing: id  0 | task 371539 | prompt processing, n_tokens =   2258, progress = 1.00, t =   6.73 s / 335.45 tokens per second
356.12.157.192 I slot print_timing: id  0 | task 371539 | n_decoded =    100, tg =  32.42 t/s, tg_3s =  32.42 t/s
356.13.005.651 I slot print_timing: id  0 | task 371539 | prompt eval time =    8799.52 ms /  2262 tokens (    3.89 ms per token,   257.06 tokens per second)
356.13.005.653 I slot print_timing: id  0 | task 371539 |        eval time =    3932.94 ms /   127 tokens (   30.97 ms per token,    32.29 tokens per second)
356.13.005.654 I slot print_timing: id  0 | task 371539 |       total time =   12732.46 ms /  2389 tokens
356.13.005.654 I slot print_timing: id  0 | task 371539 |    graphs reused =     364066
356.13.005.984 I slot      release: id  0 | task 371539 | stop processing: n_tokens = 16911, truncated = 0
356.13.040.700 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.767 (> 0.100 thold), f_keep = 0.823
356.13.040.837 I slot launch_slot_: id  0 | task 371670 | processing task, is_child = 0
356.18.803.868 I slot print_timing: id  0 | task 371670 | prompt processing, n_tokens =   2048, progress = 0.83, t =   5.76 s / 355.37 tokens per second
356.26.197.279 I slot print_timing: id  0 | task 371670 | prompt processing, n_tokens =   3738, progress = 0.93, t =  13.16 s / 284.12 tokens per second
356.28.679.212 I slot print_timing: id  0 | task 371670 | prompt processing, n_tokens =   4549, progress = 0.97, t =  15.64 s / 290.89 tokens per second
356.29.857.651 I slot print_timing: id  0 | task 371670 | prompt processing, n_tokens =   5061, progress = 1.00, t =  16.82 s / 300.95 tokens per second
356.34.025.664 I slot print_timing: id  0 | task 371670 | prompt eval time =   18855.68 ms /  5065 tokens (    3.72 ms per token,   268.62 tokens per second)
356.34.025.667 I slot print_timing: id  0 | task 371670 |        eval time =    2129.14 ms /    69 tokens (   30.86 ms per token,    32.41 tokens per second)
356.34.025.667 I slot print_timing: id  0 | task 371670 |       total time =   20984.82 ms /  5134 tokens
356.34.025.667 I slot print_timing: id  0 | task 371670 |    graphs reused =     364132
356.34.026.030 I slot      release: id  0 | task 371670 | stop processing: n_tokens = 18202, truncated = 0
356.34.061.410 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.931 (> 0.100 thold), f_keep = 0.996
356.34.061.543 I slot launch_slot_: id  0 | task 371744 | processing task, is_child = 0
356.38.045.191 I slot print_timing: id  0 | task 371744 | prompt processing, n_tokens =   1378, progress = 0.93, t =   3.98 s / 345.91 tokens per second
356.41.483.247 I slot print_timing: id  0 | task 371744 | prompt processing, n_tokens =   2152, progress = 0.97, t =   7.42 s / 289.96 tokens per second
356.42.571.046 I slot print_timing: id  0 | task 371744 | prompt processing, n_tokens =   2664, progress = 1.00, t =   8.51 s / 313.06 tokens per second
356.46.802.037 I slot print_timing: id  0 | task 371744 | prompt eval time =   10536.04 ms /  2668 tokens (    3.95 ms per token,   253.23 tokens per second)
356.46.802.039 I slot print_timing: id  0 | task 371744 |        eval time =    2204.45 ms /    71 tokens (   31.05 ms per token,    32.21 tokens per second)
356.46.802.040 I slot print_timing: id  0 | task 371744 |       total time =   12740.49 ms /  2739 tokens
356.46.802.041 I slot print_timing: id  0 | task 371744 |    graphs reused =     364201
